Name,URL,SKU,Description,Category,Brand,Rating Value,Review Count,Price,Price Currency,Availability,Material,Review,Rate,Reviewer,Review Date,neg,neu,pos,compound,sentiment,pred
Organic Deep Sleep Blend 1 OZ,https://www.etsy.com/listing/895353511/organic-deep-sleep-blend-1-oz,tensor(895353511),"Deep Sleep Blend is a wonderful blend to add to your tea collection for those nights where you need extra support in winding down and ensuring a restful nights sleep. This blend can also be used to help calm the mind and body in general and does not have to be used specifically for sleep.  For acute support- 1-2 cups before bed. For chronic support- 3 cups consumed throughout the day. Continued, consistent use of the tea should yield results in 1-2 weeks.  This blend is best when steeped for close to 30 minutes to pull out all of the beneficial constituents of the herbs.   This blend is made for teens-adults and not intended for children.  Made with all organic ingredients: Valerian Root, Lavender, Skullcap, California Poppy, and Oatstraw  Each bag contains 1 ounces  **This information has not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent and diseases.**",Home & Living < Food & Drink < Coffee & Tea < Tea,SnowwhiteBotanicals,tensor(4.9000),tensor(10.),tensor(10.),USD,https://schema.org/InStock,Valerian Root/Lavender/California Poppy,Quick efficient ordering As described Met expectations,tensor(5.),Dawn,2021-05-12,tensor(0.),tensor(0.7140),tensor(0.2860),tensor(0.4215),positive,neutral
Valerian Root / Valeriana Officinalis L # Herba Organica #,https://www.etsy.com/listing/714999731/valerian-root-valeriana-officinalis-l,tensor(714999731),"Valerian Root / Valeriana officinalis L. / Herba Organica  Valerian Root (Valeriana officinalis L.) plant other names include garden valerian, garden heliotrope, setwall and all-heal.  Suggested Use:  1-2 tsp of Valerian Root Herba Organica pour with 200ml of boiling water. Leave to infuse covered for 15-20 minutes, then strain.  You can add some lemon juice or stevia powder to taste.   Please visit our Etsy shop for more: https://www.etsy.com/uk/shop/HealthEmbassyLTD?ref=profile_header   This product description is for informational purposes only. It does not replace the consultation with a doctor and cannot be used as a medication or be a part of therapy.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",HealthEmbassyLTD,tensor(4.9000),tensor(484.),tensor(nan),USD,https://schema.org/InStock,Valerian Root,amazing product would definitely buy it again,tensor(5.),Gloria Okposio,2021-04-29,tensor(0.),tensor(0.4140),tensor(0.5860),tensor(0.7955),positive,positive
Valerian Root / Valeriana Officinalis L # Herba Organica #,https://www.etsy.com/listing/714999731/valerian-root-valeriana-officinalis-l,tensor(714999731),"Valerian Root / Valeriana officinalis L. / Herba Organica  Valerian Root (Valeriana officinalis L.) plant other names include garden valerian, garden heliotrope, setwall and all-heal.  Suggested Use:  1-2 tsp of Valerian Root Herba Organica pour with 200ml of boiling water. Leave to infuse covered for 15-20 minutes, then strain.  You can add some lemon juice or stevia powder to taste.   Please visit our Etsy shop for more: https://www.etsy.com/uk/shop/HealthEmbassyLTD?ref=profile_header   This product description is for informational purposes only. It does not replace the consultation with a doctor and cannot be used as a medication or be a part of therapy.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",HealthEmbassyLTD,tensor(4.9000),tensor(484.),tensor(nan),USD,https://schema.org/InStock,Valerian Root,great prompt arrival good quality,tensor(5.),Jayme,2020-10-13,tensor(0.),tensor(0.3000),tensor(0.7000),tensor(0.7906),positive,positive
"Organic Catnip Leaf, Cut & Sifted | Tea | Catmint |  Nepeta Cataria | Loose Herb Tea",https://www.etsy.com/listing/952675620/organic-catnip-leaf-cut-sifted-tea,tensor(952675620),"Organic Catnip leaf. Color: Green.  Process: Dry Catnip herb leaf. Other Names: Catmint.  Also called Catmint, Catnip is a botanical cousin to peppermint and spearmint. It has a slightly sweet, minty profile, adding a nice indulgence in teas, fruit salads, and Mediterranean dishes.  Dried Catnip is a natural deterrent to mice, mosquitoes, termites, cockroaches, and many other pests who strongly dislike the plant.  A terpene compound in the plant called nepetalactone is also highly attractive to most house cats. Molecules of this chemical bind the receptors in the lining of the vomeronasal organ when the cat sniffs the plant, triggering the typical “crazy cat” behavior most feline enthusiasts are familiar with.  DISCLAIMER IN ACCORDANCE WITH THE US FDA REGULATIONS  Our information on the use of this herb should never replace the care of a medical doctor. We are not medical professionals and are not claiming to diagnose, treat, cure, or prevent any disease. We are providing information for educational purposes only, based on common and publicly accessible historical information on the herb. You must be 18 years or older to purchase any herb from our store. We recommend that you educate yourself about the use of this herb before purchasing it.   BULK/WHOLESALE: Please contact us if you need larger bulk or wholesale orders.  IMPORTANT: The pictures of the products are in most cases zoomed-in photos of the herb, the product description will be a near-accurate description of the herb. Please expect variations in the color of the herb from batch to batch and some possible differences from the picture as this is a natural product that can change with each herb harvest.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",ShellyKongoHerbs,tensor(4.7000),tensor(7747.),tensor(nan),USD,https://schema.org/InStock,Organic Catnip Leaf/Organic Catmint/Nepeta Cataria,Very excited to try this,tensor(5.),Catherine Reese,2024-01-26,tensor(0.),tensor(0.5980),tensor(0.4020),tensor(0.4005),positive,positive
"Organic Catnip Leaf, Cut & Sifted | Tea | Catmint |  Nepeta Cataria | Loose Herb Tea",https://www.etsy.com/listing/952675620/organic-catnip-leaf-cut-sifted-tea,tensor(952675620),"Organic Catnip leaf. Color: Green.  Process: Dry Catnip herb leaf. Other Names: Catmint.  Also called Catmint, Catnip is a botanical cousin to peppermint and spearmint. It has a slightly sweet, minty profile, adding a nice indulgence in teas, fruit salads, and Mediterranean dishes.  Dried Catnip is a natural deterrent to mice, mosquitoes, termites, cockroaches, and many other pests who strongly dislike the plant.  A terpene compound in the plant called nepetalactone is also highly attractive to most house cats. Molecules of this chemical bind the receptors in the lining of the vomeronasal organ when the cat sniffs the plant, triggering the typical “crazy cat” behavior most feline enthusiasts are familiar with.  DISCLAIMER IN ACCORDANCE WITH THE US FDA REGULATIONS  Our information on the use of this herb should never replace the care of a medical doctor. We are not medical professionals and are not claiming to diagnose, treat, cure, or prevent any disease. We are providing information for educational purposes only, based on common and publicly accessible historical information on the herb. You must be 18 years or older to purchase any herb from our store. We recommend that you educate yourself about the use of this herb before purchasing it.   BULK/WHOLESALE: Please contact us if you need larger bulk or wholesale orders.  IMPORTANT: The pictures of the products are in most cases zoomed-in photos of the herb, the product description will be a near-accurate description of the herb. Please expect variations in the color of the herb from batch to batch and some possible differences from the picture as this is a natural product that can change with each herb harvest.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",ShellyKongoHerbs,tensor(4.7000),tensor(7747.),tensor(nan),USD,https://schema.org/InStock,Organic Catnip Leaf/Organic Catmint/Nepeta Cataria,Came quickly after ordering Haven t given it to the cats yet But it sure looks fresh,tensor(5.),Will Bullas,2023-04-04,tensor(0.),tensor(0.6830),tensor(0.3170),tensor(0.7568),positive,positive
"Organic Catnip Leaf, Cut & Sifted | Tea | Catmint |  Nepeta Cataria | Loose Herb Tea",https://www.etsy.com/listing/952675620/organic-catnip-leaf-cut-sifted-tea,tensor(952675620),"Organic Catnip leaf. Color: Green.  Process: Dry Catnip herb leaf. Other Names: Catmint.  Also called Catmint, Catnip is a botanical cousin to peppermint and spearmint. It has a slightly sweet, minty profile, adding a nice indulgence in teas, fruit salads, and Mediterranean dishes.  Dried Catnip is a natural deterrent to mice, mosquitoes, termites, cockroaches, and many other pests who strongly dislike the plant.  A terpene compound in the plant called nepetalactone is also highly attractive to most house cats. Molecules of this chemical bind the receptors in the lining of the vomeronasal organ when the cat sniffs the plant, triggering the typical “crazy cat” behavior most feline enthusiasts are familiar with.  DISCLAIMER IN ACCORDANCE WITH THE US FDA REGULATIONS  Our information on the use of this herb should never replace the care of a medical doctor. We are not medical professionals and are not claiming to diagnose, treat, cure, or prevent any disease. We are providing information for educational purposes only, based on common and publicly accessible historical information on the herb. You must be 18 years or older to purchase any herb from our store. We recommend that you educate yourself about the use of this herb before purchasing it.   BULK/WHOLESALE: Please contact us if you need larger bulk or wholesale orders.  IMPORTANT: The pictures of the products are in most cases zoomed-in photos of the herb, the product description will be a near-accurate description of the herb. Please expect variations in the color of the herb from batch to batch and some possible differences from the picture as this is a natural product that can change with each herb harvest.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",ShellyKongoHerbs,tensor(4.7000),tensor(7747.),tensor(nan),USD,https://schema.org/InStock,Organic Catnip Leaf/Organic Catmint/Nepeta Cataria,This item matched the description,tensor(5.),Luna,2023-03-16,tensor(0.),tensor(1.),tensor(0.),tensor(0.),neutral,neutral
"Organic Catnip Leaf, Cut & Sifted | Tea | Catmint |  Nepeta Cataria | Loose Herb Tea",https://www.etsy.com/listing/952675620/organic-catnip-leaf-cut-sifted-tea,tensor(952675620),"Organic Catnip leaf. Color: Green.  Process: Dry Catnip herb leaf. Other Names: Catmint.  Also called Catmint, Catnip is a botanical cousin to peppermint and spearmint. It has a slightly sweet, minty profile, adding a nice indulgence in teas, fruit salads, and Mediterranean dishes.  Dried Catnip is a natural deterrent to mice, mosquitoes, termites, cockroaches, and many other pests who strongly dislike the plant.  A terpene compound in the plant called nepetalactone is also highly attractive to most house cats. Molecules of this chemical bind the receptors in the lining of the vomeronasal organ when the cat sniffs the plant, triggering the typical “crazy cat” behavior most feline enthusiasts are familiar with.  DISCLAIMER IN ACCORDANCE WITH THE US FDA REGULATIONS  Our information on the use of this herb should never replace the care of a medical doctor. We are not medical professionals and are not claiming to diagnose, treat, cure, or prevent any disease. We are providing information for educational purposes only, based on common and publicly accessible historical information on the herb. You must be 18 years or older to purchase any herb from our store. We recommend that you educate yourself about the use of this herb before purchasing it.   BULK/WHOLESALE: Please contact us if you need larger bulk or wholesale orders.  IMPORTANT: The pictures of the products are in most cases zoomed-in photos of the herb, the product description will be a near-accurate description of the herb. Please expect variations in the color of the herb from batch to batch and some possible differences from the picture as this is a natural product that can change with each herb harvest.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",ShellyKongoHerbs,tensor(4.7000),tensor(7747.),tensor(nan),USD,https://schema.org/InStock,Organic Catnip Leaf/Organic Catmint/Nepeta Cataria,Perfect thank you It was exactly as expected,tensor(5.),Ascension Intuitive LLC.,2022-10-01,tensor(0.),tensor(0.4690),tensor(0.5310),tensor(0.7772),positive,positive
Vata Dosha Tea for Vata Dosha Organic Calming Vata Calm Tea Relaxing Tea Digest Detox Tea Stress Relief Relaxation Herbal Loose Leaf Tea,https://www.etsy.com/listing/1389662743/vata-dosha-tea-for-vata-dosha-organic,tensor(1389662743),"In need of a little zen? Look no further than our Relaxing Herbal Loose Leaf Tea specially designed for Vata Dosha individuals. Indulge in the soothing flavors and aromatic herbs that promote zen and cultivate a sense of calm. Your daily self-care ritual just got upgraded!  ✅ LUXURY INGREDIENTS: Licorice, Cardamom, organic Ginger 🫚, organic Cinnamon, organic Ashwagandha, organic Anise. ✅ CAFFEINE CONTENT: None - Caffeine Free ✅ ANTIOXIDANT LEVEL: Low ✅ FLAVOR: Minty notes intertwined with sweet cinnamon on licorice  ✅ (TEAS) FROM:  India  🇮🇳/ Egypt 🇪🇬  ✅  HANDMADE! 🤚  HOT BREWING METHOD: Bring filtered or freshly drawn cold water to a rolling boil. Place one slightly heaping teaspoon of loose tea for each 7-9oz / 200-260ml of fluid volume in the teapot. Pour the boiling water into the teapot. Cover and let steep for 5-10 minutes according to taste (the longer the steeping time, the stronger the tea).   FOLLOW US ON SOCIAL MEDIA: INSTAGRAM: https://www.instagram.com/namasteblendsteas/ FACEBOOK: https://www.facebook.com/namasteblendsdotcom/ PINTEREST: https://www.pinterest.com/1i4obt7e8cyvgt7k6dc9rvludnkh4d/ TWITTER: https://twitter.com/namasteblends",Home & Living < Food & Drink < Coffee & Tea < Tea,NamasteBlendsTeas,tensor(4.9000),tensor(186.),tensor(nan),USD,https://schema.org/InStock,Licorice/Cardamom/Organic Ginger,Really tasty fast shipping Thank you,tensor(5.),Kaden Sundberg,2024-01-21,tensor(0.),tensor(0.6420),tensor(0.3580),tensor(0.4199),positive,positive
Royal Pain Tonic Herbal Tea Blend All Natural Apothecary,https://www.etsy.com/listing/776740225/royal-pain-tonic-herbal-tea-blend-all,tensor(776740225),"Visit our website www.CrookedCrows.com for significantly lower prices on Royal Pain. Even more savings when you use code ONETIME for 20% off your order. Valid only at www.crookedcrows.com  For detailed information on this product visit: https://crookedcrows.com/product/royal-pain-tonic-tea-blend/  Our all natural, handcrafted apothecary teas and tinctures are blended for results. We prepare our herbal teas and tinctures with you in mind.  We scrutinize each herbal ingredient in our teas and tinctures. Our methods are those of a true apothecary with hands on preparation and personal service. We carry a wide variety of herbs and will prepare your personal herbal tea or tincture to suit your needs upon request.  Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. We hand package our teas are using biodegradable and compostable packaging and our tinctures are wax sealed by hand.   Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products.  Every effort is made to work with the earth and protect all it has to offer.  Should you ever have any concerns or questions about our products, we&#39;d love to hear from you.   Please review our generous return policy as outlined in our shop.  About Crooked Crows Founded by Erin and Michael Mahoney as an herbal apothecary in the mountains of Colorado, Crooked Crows has been known for its effective botanical teas and tinctures. Today, the line is popular worldwide for its wide selection of quality, nature-based products. Crooked Crows is consistently dedicated to personal attention and desires of its clientele.  Sustainability Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products. You’ll receive select apothecary items encased in a charmed velvet bag rather than conventional overpackaging. Every effort is made to work with the earth and protect all it has to offer.  The History of Tea According to the legend of how tea was made, the Chinese emperor Shen Nung was sitting under a tree while one of his servants was boiling water. The wind blew and some leaves fell off of the tree and they landed in the boiling water. Having tea being the end creation. In the beginning there is evidence of tea only being used for medicinal purposes. Then around the 3rd century tea become a more prominent daily drink.  The History of Tinctures It&#39;s hard to put an exact date on when tinctures first started being made, but we have rough ideas of where and when they were made. Historians believe that tinctures go as far back as distilled alcohol. There is evidence showing that the Ancient Egyptians-soaked herbs in the alcohol to create their tinctures. We can go based off of the information that is out there that tinctures have been around for a very long time, they were incredibly popular around the Victorian Era.  The History of Oxymels There is evidence that oxymels were first made in ancient Egypt and the word was originally oxalme, the word meant a mixture of salt brine and vinegar. Which was used for a number of different ailments, they would often add honey so as the sour of the vinegar would not be so overpowering. The word oxymel comes from the latin word Oxymeli, which means acid and honey. Being exactly what an oxymel is. There is also evidence that in the ancient Greek times, Hippocrates actually made oxymels for some of his medicinal formulations.",Home & Living < Food & Drink < Coffee & Tea < Tea,CrookedCrowsCO,tensor(4.8000),tensor(3270.),tensor(nan),USD,https://schema.org/InStock,California Poppy/Blue Lotus/White Willow Bark,i loved this product thank you so much,tensor(5.),Crystal Donaldson,2024-09-25,tensor(0.),tensor(0.4840),tensor(0.5160),tensor(0.7506),positive,positive
Royal Pain Tonic Herbal Tea Blend All Natural Apothecary,https://www.etsy.com/listing/776740225/royal-pain-tonic-herbal-tea-blend-all,tensor(776740225),"Visit our website www.CrookedCrows.com for significantly lower prices on Royal Pain. Even more savings when you use code ONETIME for 20% off your order. Valid only at www.crookedcrows.com  For detailed information on this product visit: https://crookedcrows.com/product/royal-pain-tonic-tea-blend/  Our all natural, handcrafted apothecary teas and tinctures are blended for results. We prepare our herbal teas and tinctures with you in mind.  We scrutinize each herbal ingredient in our teas and tinctures. Our methods are those of a true apothecary with hands on preparation and personal service. We carry a wide variety of herbs and will prepare your personal herbal tea or tincture to suit your needs upon request.  Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. We hand package our teas are using biodegradable and compostable packaging and our tinctures are wax sealed by hand.   Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products.  Every effort is made to work with the earth and protect all it has to offer.  Should you ever have any concerns or questions about our products, we&#39;d love to hear from you.   Please review our generous return policy as outlined in our shop.  About Crooked Crows Founded by Erin and Michael Mahoney as an herbal apothecary in the mountains of Colorado, Crooked Crows has been known for its effective botanical teas and tinctures. Today, the line is popular worldwide for its wide selection of quality, nature-based products. Crooked Crows is consistently dedicated to personal attention and desires of its clientele.  Sustainability Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products. You’ll receive select apothecary items encased in a charmed velvet bag rather than conventional overpackaging. Every effort is made to work with the earth and protect all it has to offer.  The History of Tea According to the legend of how tea was made, the Chinese emperor Shen Nung was sitting under a tree while one of his servants was boiling water. The wind blew and some leaves fell off of the tree and they landed in the boiling water. Having tea being the end creation. In the beginning there is evidence of tea only being used for medicinal purposes. Then around the 3rd century tea become a more prominent daily drink.  The History of Tinctures It&#39;s hard to put an exact date on when tinctures first started being made, but we have rough ideas of where and when they were made. Historians believe that tinctures go as far back as distilled alcohol. There is evidence showing that the Ancient Egyptians-soaked herbs in the alcohol to create their tinctures. We can go based off of the information that is out there that tinctures have been around for a very long time, they were incredibly popular around the Victorian Era.  The History of Oxymels There is evidence that oxymels were first made in ancient Egypt and the word was originally oxalme, the word meant a mixture of salt brine and vinegar. Which was used for a number of different ailments, they would often add honey so as the sour of the vinegar would not be so overpowering. The word oxymel comes from the latin word Oxymeli, which means acid and honey. Being exactly what an oxymel is. There is also evidence that in the ancient Greek times, Hippocrates actually made oxymels for some of his medicinal formulations.",Home & Living < Food & Drink < Coffee & Tea < Tea,CrookedCrowsCO,tensor(4.8000),tensor(3270.),tensor(nan),USD,https://schema.org/InStock,California Poppy/Blue Lotus/White Willow Bark,Awesome gift The packaging was really great and shipping was fast,tensor(5.),chris beard,2024-07-09,tensor(0.),tensor(0.4130),tensor(0.5870),tensor(0.9080),positive,positive
Royal Pain Tonic Herbal Tea Blend All Natural Apothecary,https://www.etsy.com/listing/776740225/royal-pain-tonic-herbal-tea-blend-all,tensor(776740225),"Visit our website www.CrookedCrows.com for significantly lower prices on Royal Pain. Even more savings when you use code ONETIME for 20% off your order. Valid only at www.crookedcrows.com  For detailed information on this product visit: https://crookedcrows.com/product/royal-pain-tonic-tea-blend/  Our all natural, handcrafted apothecary teas and tinctures are blended for results. We prepare our herbal teas and tinctures with you in mind.  We scrutinize each herbal ingredient in our teas and tinctures. Our methods are those of a true apothecary with hands on preparation and personal service. We carry a wide variety of herbs and will prepare your personal herbal tea or tincture to suit your needs upon request.  Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. We hand package our teas are using biodegradable and compostable packaging and our tinctures are wax sealed by hand.   Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products.  Every effort is made to work with the earth and protect all it has to offer.  Should you ever have any concerns or questions about our products, we&#39;d love to hear from you.   Please review our generous return policy as outlined in our shop.  About Crooked Crows Founded by Erin and Michael Mahoney as an herbal apothecary in the mountains of Colorado, Crooked Crows has been known for its effective botanical teas and tinctures. Today, the line is popular worldwide for its wide selection of quality, nature-based products. Crooked Crows is consistently dedicated to personal attention and desires of its clientele.  Sustainability Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products. You’ll receive select apothecary items encased in a charmed velvet bag rather than conventional overpackaging. Every effort is made to work with the earth and protect all it has to offer.  The History of Tea According to the legend of how tea was made, the Chinese emperor Shen Nung was sitting under a tree while one of his servants was boiling water. The wind blew and some leaves fell off of the tree and they landed in the boiling water. Having tea being the end creation. In the beginning there is evidence of tea only being used for medicinal purposes. Then around the 3rd century tea become a more prominent daily drink.  The History of Tinctures It&#39;s hard to put an exact date on when tinctures first started being made, but we have rough ideas of where and when they were made. Historians believe that tinctures go as far back as distilled alcohol. There is evidence showing that the Ancient Egyptians-soaked herbs in the alcohol to create their tinctures. We can go based off of the information that is out there that tinctures have been around for a very long time, they were incredibly popular around the Victorian Era.  The History of Oxymels There is evidence that oxymels were first made in ancient Egypt and the word was originally oxalme, the word meant a mixture of salt brine and vinegar. Which was used for a number of different ailments, they would often add honey so as the sour of the vinegar would not be so overpowering. The word oxymel comes from the latin word Oxymeli, which means acid and honey. Being exactly what an oxymel is. There is also evidence that in the ancient Greek times, Hippocrates actually made oxymels for some of his medicinal formulations.",Home & Living < Food & Drink < Coffee & Tea < Tea,CrookedCrowsCO,tensor(4.8000),tensor(3270.),tensor(nan),USD,https://schema.org/InStock,California Poppy/Blue Lotus/White Willow Bark,Good product,tensor(5.),klords7,2024-07-01,tensor(0.),tensor(0.2560),tensor(0.7440),tensor(0.4404),positive,positive
Royal Pain Tonic Herbal Tea Blend All Natural Apothecary,https://www.etsy.com/listing/776740225/royal-pain-tonic-herbal-tea-blend-all,tensor(776740225),"Visit our website www.CrookedCrows.com for significantly lower prices on Royal Pain. Even more savings when you use code ONETIME for 20% off your order. Valid only at www.crookedcrows.com  For detailed information on this product visit: https://crookedcrows.com/product/royal-pain-tonic-tea-blend/  Our all natural, handcrafted apothecary teas and tinctures are blended for results. We prepare our herbal teas and tinctures with you in mind.  We scrutinize each herbal ingredient in our teas and tinctures. Our methods are those of a true apothecary with hands on preparation and personal service. We carry a wide variety of herbs and will prepare your personal herbal tea or tincture to suit your needs upon request.  Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. We hand package our teas are using biodegradable and compostable packaging and our tinctures are wax sealed by hand.   Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products.  Every effort is made to work with the earth and protect all it has to offer.  Should you ever have any concerns or questions about our products, we&#39;d love to hear from you.   Please review our generous return policy as outlined in our shop.  About Crooked Crows Founded by Erin and Michael Mahoney as an herbal apothecary in the mountains of Colorado, Crooked Crows has been known for its effective botanical teas and tinctures. Today, the line is popular worldwide for its wide selection of quality, nature-based products. Crooked Crows is consistently dedicated to personal attention and desires of its clientele.  Sustainability Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products. You’ll receive select apothecary items encased in a charmed velvet bag rather than conventional overpackaging. Every effort is made to work with the earth and protect all it has to offer.  The History of Tea According to the legend of how tea was made, the Chinese emperor Shen Nung was sitting under a tree while one of his servants was boiling water. The wind blew and some leaves fell off of the tree and they landed in the boiling water. Having tea being the end creation. In the beginning there is evidence of tea only being used for medicinal purposes. Then around the 3rd century tea become a more prominent daily drink.  The History of Tinctures It&#39;s hard to put an exact date on when tinctures first started being made, but we have rough ideas of where and when they were made. Historians believe that tinctures go as far back as distilled alcohol. There is evidence showing that the Ancient Egyptians-soaked herbs in the alcohol to create their tinctures. We can go based off of the information that is out there that tinctures have been around for a very long time, they were incredibly popular around the Victorian Era.  The History of Oxymels There is evidence that oxymels were first made in ancient Egypt and the word was originally oxalme, the word meant a mixture of salt brine and vinegar. Which was used for a number of different ailments, they would often add honey so as the sour of the vinegar would not be so overpowering. The word oxymel comes from the latin word Oxymeli, which means acid and honey. Being exactly what an oxymel is. There is also evidence that in the ancient Greek times, Hippocrates actually made oxymels for some of his medicinal formulations.",Home & Living < Food & Drink < Coffee & Tea < Tea,CrookedCrowsCO,tensor(4.8000),tensor(3270.),tensor(nan),USD,https://schema.org/InStock,California Poppy/Blue Lotus/White Willow Bark,Delicious and aids in cramping will definitely continue to purchase from this seller,tensor(5.),noelle garcia,2024-06-12,tensor(0.),tensor(0.6320),tensor(0.3680),tensor(0.7506),positive,neutral
"POPPY SEEDS | Whole, Poppyseeds, Natural, Herbal Tea, Dried Herbs, Recipes, Spice, Spiritual, Witchcraft, Metaphysical",https://www.etsy.com/listing/1439658956/poppy-seeds-whole-poppyseeds-natural,tensor(1439658956),"⭐️ READ HERE FIRST:  Canada Customers: Any orders within Canada, we use Canada Post Oversize Letter Mail without any tracking or insurance options available.  Or you can upgrade to $15 shipping fees with Economy shipping with tracking. If you choose this option is better to order 3 or more items. so you can take the big advantage of the shipping. Additional item no charge.   US Customers: Any orders to US, we slightly charge couple dollars for shipping fees because it come with tracking number.  Additional item no charge.   ——————————  Product Name: POPPY SEEDS Product Size: 30 gram Product Form: Whole Botanical Name: Papaver somniferum Common Names: Graines de pavot, Maw seed    —————————— ⚡️ IMPORTANT NOTICE Due to Etsy’s Medical Drug Claims Policy, we are unable to provide any information regarding the medicinal uses of the herbs or products listed.  Before placing an order, we strongly recommend that you conduct your own research on the product you are interested in.  Please note that the information provided on this platform is for educational purposes only and has not been evaluated by the CFIA, Health Canada and FDA. We do not claim to sell any products that can diagnose, treat, cure, or prevent any diseases, nor can we provide any medical advice or dosage information. This information is not a substitute for professional care, medical or health advice, and should not be treated as such. We strongly advise that you talk to your healthcare professional before using any products.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",RootBarkLeaf,tensor(4.8000),tensor(101.),tensor(8.5300),USD,https://schema.org/InStock,,Perfect for my spell work,tensor(5.),Hayley Levy,2024-06-26,tensor(0.),tensor(0.6190),tensor(0.3810),tensor(0.5719),positive,positive
"POPPY SEEDS | Whole, Poppyseeds, Natural, Herbal Tea, Dried Herbs, Recipes, Spice, Spiritual, Witchcraft, Metaphysical",https://www.etsy.com/listing/1439658956/poppy-seeds-whole-poppyseeds-natural,tensor(1439658956),"⭐️ READ HERE FIRST:  Canada Customers: Any orders within Canada, we use Canada Post Oversize Letter Mail without any tracking or insurance options available.  Or you can upgrade to $15 shipping fees with Economy shipping with tracking. If you choose this option is better to order 3 or more items. so you can take the big advantage of the shipping. Additional item no charge.   US Customers: Any orders to US, we slightly charge couple dollars for shipping fees because it come with tracking number.  Additional item no charge.   ——————————  Product Name: POPPY SEEDS Product Size: 30 gram Product Form: Whole Botanical Name: Papaver somniferum Common Names: Graines de pavot, Maw seed    —————————— ⚡️ IMPORTANT NOTICE Due to Etsy’s Medical Drug Claims Policy, we are unable to provide any information regarding the medicinal uses of the herbs or products listed.  Before placing an order, we strongly recommend that you conduct your own research on the product you are interested in.  Please note that the information provided on this platform is for educational purposes only and has not been evaluated by the CFIA, Health Canada and FDA. We do not claim to sell any products that can diagnose, treat, cure, or prevent any diseases, nor can we provide any medical advice or dosage information. This information is not a substitute for professional care, medical or health advice, and should not be treated as such. We strongly advise that you talk to your healthcare professional before using any products.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",RootBarkLeaf,tensor(4.8000),tensor(101.),tensor(8.5300),USD,https://schema.org/InStock,,The poppy seeds exceeded my expectations with the results that I achieved and the timely delivery,tensor(5.),Pam Tabata,2024-05-27,tensor(0.),tensor(1.),tensor(0.),tensor(0.),neutral,positive
